,latitude,longitude,eventName,hwmTypeName,hwmQualityName,verticalDatumName,verticalMethodName,approvalMember,markerName,horizontalMethodName,horizontalDatumName,flagMemberName,surveyMemberName,site_no,siteDescription,sitePriorityName,networkNames,stateName,countyName,siteZone,sitePermHousing,site_latitude,site_longitude,hwm_id,waterbody,site_id,event_id,hwm_type_id,hwm_quality_id,hwm_locationdescription,latitude_dd,longitude_dd,survey_date,elev_ft,vdatum_id,vcollect_method_id,bank,approval_id,marker_id,hcollect_method_id,hwm_environment,flag_date,stillwater,hdatum_id,flag_member_id,survey_member_id,hwm_label,files,height_above_gnd,hwm_notes,uncertainty,hwm_uncertainty,peak_summary_id,elev_m
39,31.1139,-81.41545,Matthew October 2016,Other (Note in Description box),Poor: +/- 0.40 ft,NAVD88,RT-GNSS,,Stake,Phone/Car GPS,NAD83,Paul Ankcorn,Paul Ankcorn,GAGLY17943,HWM on Clam Creek Rd.,,,GA,Glynn County,,No,31.1139,-81.41545,16473,Unknow,17943,135,9,4,Wash line,31.1139,-81.41545,2016-10-12T04:00:00,6.77,2,6,N/A,,7,3,Riverine,2016-10-10T04:00:00,0.0,2,873,873,no_label,[],0.0,A second stake was driven next to HWM to aid in identification. Flagged stake is HWM,0.06,0.4,,2.0634959999999998
40,33.53469,-79.03074,Matthew October 2016,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,,Marker,Phone/Car GPS,NAD83,Philip Habermehl,Skylar McHenry,SCGEO17942,RESIDENCE AT 2272 SOUTH WACCAMAW,,,SC,Georgetown County,,No,33.53469,-79.03074,16474,MURRELS INLET/ATLANTIC,17942,135,5,2,NORTHWEST CORNER OF HOUSE. NEAR GARAGE DOORS.  JUST AROUND CORNER ON 2' WOOD TRIM. CONFIRMED TRANSFER FROM INTERIOR OF GARAGE.,33.53469,-79.03074,2016-10-14T00:00:00,7.2,2,6,N/A,,4,3,Coastal,2016-10-10T00:00:00,0.0,2,1600,1590,no_label,[],1.06,Leveled out from HWM,0.2375,0.1,,2.19456
41,31.9973778,-80.8544776,Matthew October 2016,Seed line,Excellent: +/- 0.05 ft,NAVD88,Level Gun,,Nail and HWM tag,Phone/Car GPS,NAD83,,Chris Walls,GACHA17944,Seed line outside of fence. Near A-J's Dockside Restaurant.,,,GA,Chatham County,,No,31.9973778,-80.8544776,16476,Atlantic,17944,135,5,1,Seedline on outside of fence surounding garbage bins. Flagged with orange tape.,31.9973778,-80.8544776,2016-10-11T04:00:00,7.47,2,2,N/A,,6,3,Coastal,2016-10-09T04:00:00,1.0,2,,1721,no_label,[],0.65,,0.05,0.04,,2.276856
42,31.90644,-81.25239,Matthew October 2016,Debris,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,,Stake,Phone/Car GPS,NAD83,Andrew Knaak,Andrew Knaak,GABRY17945,669 Strathy Hall Rd debris line in yard,,,GA,Bryan County,,No,31.90644,-81.25239,16477,Ogeechee River,17945,135,2,3,,31.90644,-81.25239,2016-10-12T04:00:00,8.53,2,6,Right,,7,3,Riverine,2016-10-10T04:00:00,0.0,2,10,10,no_label,[],0.0,,0.14,,,2.599944
43,33.55519,-79.03467,Matthew October 2016,Seed line,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,,Nail,Handheld GPS,NAD83,Ben Thepaut,Skylar McHenry,SCGEO14320,"PARSONAGE CREEK AT BELIN UMC NR MURRELLS INLET,SC",,South Atlantic,SC,Georgetown County,,Yes,33.5547222222222,-79.0341666666667,16478,Parsonage Creek,14320,135,5,4,HWM is POOR seedline on fence on north side of church 50 yards east of RDG. Nail on backside of fence near boat ramp for HWM verification left.,33.55519,-79.03467,2016-10-12T00:00:00,7.4,2,6,N/A,,5,1,Riverine,2016-10-10T00:00:00,0.0,2,1601,1590,no_label,[],1.25,Leveled out to area with clear view of sky,0.139,0.35,,2.25552
44,31.133975,-81.395168,Matthew October 2016,Debris,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,,Nail and HWM tag,Phone/Car GPS,WGS84 (from Digital Map),Marcie Cruz,Ahmed Rhoni-Aref,GAGLY17946,"The HWM is located off of the public beach access on 15 Street St. Simon's Island, Ga. It is marked on a square pillar on the south side of the boardwalk near the ""Keep off dunes"" sign. HWM is marked with a nail, HWM tag, and flagging.",,,GA,Glynn County,,No,31.133975,-81.395168,16480,Atlantic Ocean,17946,135,2,1,"HWM is located on a square pillar on the south side of the public access boardwalk near the ""Keep off dunes"" sign. The mark is designated with a nail, HWM tag, and flagging.",31.133975,-81.395168,2016-10-13T04:00:00,7.56,2,6,N/A,,6,3,Coastal,2016-10-10T04:00:00,0.0,4,1711,1716,no_label,[],0.59,,0.13,0.02,,2.304288
45,33.56064,-79.02881,Matthew October 2016,Seed line,Excellent: +/- 0.05 ft,NAVD88,Level Gun,,Marker,Handheld GPS,NAD83,Ben Thepaut,,SCGEO17947,"HWM at Residence on Oak Moss Ct., Murrells Inlet",,,SC,Georgetown County,,No,33.56064,-79.02881,16481,Murrells Inlet,17947,135,5,1,HWM is seedline on south side of residence on wood structure near gas meter/ac unit marked with sharpie,33.56064,-79.02881,2016-10-17T04:00:00,7.4,2,2,N/A,,4,1,Coastal,2016-10-10T04:00:00,0.0,2,1601,,no_label,[],1.48,Level notes are included with survey data sheet,0.0434,0.05,,2.25552
46,33.5423,-79.02355,Matthew October 2016,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,,Marker,Phone/Car GPS,NAD83,Philip Habermehl,Skylar McHenry,SCGEO17948,RESIDENCE AR 1890 SOUTH WACCAMAW DRIVE,,,SC,Georgetown County,,No,33.5423,-79.02355,16482,ATLANTIC,17948,135,5,3,INSIDE OF CARPORT. LOOKING AT GARAGE DOOR UNDER RESIDENCE ON THE LEFT CORNER OF WHITE TRIM,33.5423,-79.02355,2016-10-13T04:00:00,9.2,2,6,N/A,,4,3,Coastal,2016-10-09T04:00:00,0.0,2,1600,1590,no_label,[],1.57,POSSIBLE EFFECTED BY HEAVY WAVE ACTION INCREASED UNCERTIANITY.,0.2375,0.2,,2.80416
47,33.5423,-79.02355,Matthew October 2016,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,,Marker,Phone/Car GPS,NAD83,Philip Habermehl,Skylar McHenry,SCGEO17948,RESIDENCE AR 1890 SOUTH WACCAMAW DRIVE,,,SC,Georgetown County,,No,33.5423,-79.02355,16483,ATLANTIC,17948,135,5,3,SOUTH WEST CORNERS OF PILING ON STAIRS THAT LEAD UP TO SECOND LEVEL.,33.5423,-79.02355,2016-10-14T00:00:00,9.3,2,6,N/A,,4,3,Coastal,2016-10-10T00:00:00,0.0,2,1600,1590,no_label,[],1.78,POSSIBLE EFFECTED BY HEAVY WAVE ACTION.,0.2375,0.2,,2.8346400000000003
48,32.011023,-80.841238,Matthew October 2016,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,,Nail and HWM tag,Phone/Car GPS,NAD83,Chris Walls,Chris Walls,GACHA17950,"North side of deck, behind shed #2nd Street Tybee Island, GA 31328",,,GA,Chatham County,,No,32.011023,-80.841238,16484,Atlantic Ocean,17950,135,5,3,"North side of deck, behind shed #2nd Street Tybee Island, GA 31328",32.011023,-80.841238,2016-10-10T04:00:00,9.5,2,6,N/A,,6,3,Coastal,2016-10-10T04:00:00,0.0,2,1721,1721,no_label,[],0.64,,0.17,0.2,,2.8956
49,31.143525,-81.372498,Matthew October 2016,Debris,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,,Nail and HWM tag,Phone/Car GPS,WGS84 (from Digital Map),Marcie Cruz,Ahmed Rhoni-Aref,GAGLY17949,"HWM (debris line) is located on the 4th vertical support from the end of the boardwalk closest to the beach. The HWM is designated with a nail, HWM tag, flagging, and permanent marker.",,,GA,Glynn County,,No,31.143525,-81.372498,16485,Atlantic Ocean,17949,135,2,1,"HWM is designated with a nail, HWM tag, flagging, and permanent marker. The mark is located on the south side of the boardwalk leading to the beach on the 4th vertical support  from the beach.",31.143525,-81.372498,2016-10-13T04:00:00,7.72,2,6,N/A,,6,3,Coastal,2016-10-10T04:00:00,0.0,4,1711,1716,no_label,[],0.7,,0.13,0.05,,2.353056
50,33.54941,-79.02213,Matthew October 2016,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,,,Phone/Car GPS,NAD83,Philip Habermehl,Skylar McHenry,SCGEO17952,RESIDENCE 1607 DOLPHIN,,,SC,Georgetown County,,No,33.54941,-79.02213,16487,MURRELLS INLET,17952,135,5,2,,33.54941,-79.02213,2016-10-14T00:00:00,7.5,2,6,N/A,,,3,Riverine,2016-10-10T00:00:00,0.0,2,1600,1590,no_label,[],1.18,Ran levels from TBM to determine HWM elevation. Photo of level notes has been uploaded.,0.2375,0.08,,2.286
51,31.171834,-81.369858,Matthew October 2016,Debris,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,,Nail and HWM tag,Phone/Car GPS,WGS84 (from Digital Map),Marcie Cruz,Eric Frantz,GAGLY17953,HWM is located on the south facing side of the screened in pavilion at the end of Wildlife Dr.,,,GA,Glynn County,,No,31.171834,-81.369858,16488,Unnamed marsh,17953,135,2,4,The HWM is located on a vertical beam on the south facing side of the screened in pavilion at the end of the Wildlife Dr.,31.171834,-81.369858,2016-10-13T04:00:00,6.66,2,6,N/A,,6,3,Coastal,2016-10-10T04:00:00,0.0,4,1711,5,no_label,[],0.65,,0.13,0.3,,2.029968
52,34.21808,-77.81372,Matthew October 2016,Other (Note in Description box),VP: > 0.40 ft,NAVD88,RT-GNSS,Bryce McClenney,,Handheld GPS,WGS84 (from Digital Map),Chris Charles,Chris Charles,NCNEW17955,Stable walk-way on dock immediately east of Bridge Tender Marina.,,,NC,New Hanover County,,No,34.21808,-77.81372,16490,Atlantic Ocean - Intracoastal Waterway,17955,135,9,5,,34.21808,-77.81372,2016-10-16T04:00:00,5.4,2,6,N/A,1906,,1,Coastal,2016-10-10T04:00:00,1.0,4,1730,1730,no_label,[],,"Abrasion line on post. No height above ground, above water.",0.09,0.5,,1.6459200000000003
53,34.22638,-77.78077,Matthew October 2016,Debris,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Bryce McClenney,Nail and HWM tag,Handheld GPS,WGS84 (from Digital Map),Chris Charles,Chris Charles,NCNEW17956,Beach Access #4 on Wrightsville beach,,,NC,New Hanover County,,No,34.22638,-77.78077,16491,Atlantic Ocean,17956,135,2,3,"northernmost fence post, last post as you move towards the ocean.",34.22638,-77.78077,2016-10-15T04:00:00,9.7,2,6,N/A,1907,6,1,Coastal,2016-10-10T04:00:00,0.0,4,1730,1730,no_label,[],2.33,Clear conditions,0.04,0.2,,2.95656
54,31.0225,-81.43437,Matthew October 2016,Debris,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,,Stake,Phone/Car GPS,NAD83,Paul Ankcorn,Paul Ankcorn,GAGLY17958,St Andrews Beach South Jekyll Island,,,GA,Glynn County,,No,31.02258,-81.43445,16493,Unknown,17958,135,2,4,"Top of stake 10 ft. inland from walkway, walking toward St. Andrews wildlife viewing platform",31.0225,-81.43437,2016-10-12T04:00:00,7.02,2,6,N/A,,7,3,Riverine,2016-10-10T04:00:00,0.0,2,873,873,no_label,[],0.2,2 Highwater marks can be shot from a single setup with a clear view of sky. Called HWM-1 in handheld.,0.06,0.4,,2.139696
55,31.02288,-81.43415,Matthew October 2016,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,,Nail and HWM tag,Phone/Car GPS,NAD83,Paul Ankcorn,Arthur Day,GAGLY17958,St Andrews Beach South Jekyll Island,,,GA,Glynn County,,No,31.02258,-81.43445,16494,Unknown,17958,135,5,3,Nail and disk at top of seed line on SE corner of lower deck of St. Andrews wildlife viewing platform,31.02288,-81.43415,2016-10-12T04:00:00,7.62,2,6,N/A,,6,3,Riverine,2016-10-10T04:00:00,0.0,2,873,1587,no_label,[],2.7,Considered HWM-2 on GPS handheld,0.06,0.2,,2.322576
56,32.51338,-80.29149,Matthew October 2016,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,,Other (Note in Description box),Phone/Car GPS,NAD83,Brandon Anderson,Brandon Anderson,SCCOL17959,Edisto Island east of HWY 174.,,,SC,Colleton County,,No,32.51338,-80.29149,16495,Coastal,17959,135,5,1,Marked on house with pencil.,32.51338,-80.29149,2016-10-14T05:00:00,7.8,2,6,N/A,,9,3,Coastal,2016-10-10T05:00:00,1.0,2,886,886,no_label,[],0.812,GPS on TBM then total station loop to HWM,0.0738,0.01,,2.37744
57,32.515097,-80.287891,Matthew October 2016,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,,Marker,Phone/Car GPS,NAD83,Brandon Anderson,Brandon Anderson,SCCOL17960,890 Moon Fever CT,,,SC,Colleton County,,No,32.515097,-80.287891,16496,Coastal,17960,135,5,1,,32.515097,-80.287891,2016-10-14T05:00:00,8.0,2,6,N/A,,4,3,Coastal,2016-10-10T05:00:00,0.0,2,886,886,no_label,[],1.09,gps on tbm and total station loop to hwm,0.0738,0.02,,2.4384
58,32.524775,-80.273482,Matthew October 2016,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,,Marker,Phone/Car GPS,NAD83,Brandon Anderson,Brandon Anderson,SCCOL17961,house on marsh,,,SC,Colleton County,,No,32.524775,-80.273482,16497,Coastal,17961,135,5,1,,32.524775,-80.273482,2016-10-14T05:00:00,8.1,2,6,N/A,,4,3,Riverine,2016-10-10T05:00:00,0.0,2,886,886,no_label,[],0.96,gps on tbm then total station loop to hwm,0.0738,0.01,,2.46888
59,32.13833,-80.81085,Matthew October 2016,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,,Marker,Phone/Car GPS,NAD83,Kevin Hubbs,Kevin Hubbs,SCBEA17963,seed line in electric box,,,SC,Beaufort County,,No,32.13833,-80.81085,16499,Atlantic ocean,17963,135,5,1,,32.13833,-80.81085,2016-10-14T00:00:00,8.034,2,6,N/A,,4,3,Coastal,2016-10-10T00:00:00,0.0,2,869,869,no_label,[],,"Leveled out to stake, surveyed on stake directly over HWM.",0.0627,0.01,,2.4487632
60,32.13375,-80.81323,Matthew October 2016,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,,Marker,Phone/Car GPS,NAD83,Kevin Hubbs,Kevin Hubbs,SCBEA17964,seed line on 5th post from bottom of steps .51' up from bottom of  5 th post at unit 13 at Mizzenmast court,,,SC,Beaufort County,,No,32.13375,-80.81323,16500,Atlantic Ocean,17964,135,5,1,seed line on stairs to back of house at Unit 13 at Mizzenmast court,32.13375,-80.81323,2016-10-14T00:00:00,7.99,2,6,N/A,,4,3,Coastal,2016-10-10T00:00:00,0.0,2,869,869,no_label,[],,"Surveyed on a temporary benchmark, ran levels to SCBEA17946 and SCBEA17965.",0.0627,0.02,,2.4353520000000004
61,32.13381,-80.81318,Matthew October 2016,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,,Marker,Phone/Car GPS,NAD83,Kevin Hubbs,Kevin Hubbs,SCBEA17965,seed line in 2X4 cubby in side of house north of stairs,,,SC,Beaufort County,,No,32.13381,-80.81318,16501,Atlantic Ocean,17965,135,5,1,,32.13381,-80.81318,2016-10-14T00:00:00,8.036,2,6,N/A,,4,3,Coastal,2016-10-10T00:00:00,0.0,2,869,869,no_label,[],,"Surveyed on temporary benchmark, ran levels to this HWM as well as SCBEA17964",0.0627,0.04,,2.4493728
62,32.12338,-80.78909,Matthew October 2016,Vegetation line,VP: > 0.40 ft,NAVD88,RT-GNSS,,Marker,Phone/Car GPS,NAD83,Kevin Hubbs,Kevin Hubbs,SCBEA17968,Wash line and seed line on steps behind house at #26 Turtle lane,,,SC,Beaufort County,,No,32.12338,-80.78909,16504,Atlantic Ocean,17968,135,4,5,Located on the back step of residence is a sharpie mark indicating the peak of the storm surge.,32.12338,-80.78909,2016-10-13T00:00:00,10.207,2,6,N/A,,4,3,Coastal,2016-10-10T00:00:00,0.0,2,869,869,no_label,[],,surveyed directly over high water mark on lag bolt.,0.0951,0.5,,3.1110936000000002
63,32.14055,-80.75175,Matthew October 2016,Seed line,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,,Nail and HWM tag,Phone/Car GPS,NAD83,Kevin Hubbs,Kevin Hubbs,SCBEA17969,Seed line and verified by owner of hotel.seed line on back deck of Beach House Resort on second post as you go down the steps to beach. nail with flagging,,,SC,Beaufort County,,No,32.14055,-80.75175,16505,Atlantic Ocean,17969,135,5,4,Located near the stairs at the beach resort on the beach.,32.14055,-80.75175,2016-10-13T00:00:00,10.924,2,6,N/A,,6,3,Coastal,2016-10-10T00:00:00,0.0,2,869,869,no_label,[],,,0.0951,0.4,,3.3296352
64,32.10951,-80.82182,Matthew October 2016,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,,Marker,Phone/Car GPS,NAD83,Kevin Hubbs,Kevin Hubbs,SCBEA17970,"seed line on backside of structure, facing water tower.",,,SC,Beaufort County,,No,32.10951,-80.82182,16506,Atlantic,17970,135,5,3,"at back of structure facing water tower. at base of wall, near concrete. at 99 South Sea Pines Dr at Tower Beach..",32.10951,-80.82182,2016-10-15T00:00:00,7.878,2,6,N/A,,4,3,Coastal,2016-10-10T00:00:00,1.0,2,869,869,no_label,[],0.72,CORRECTED: HWM longitude in error.  HWM longitude edited to match Site longitude until technician can review/edit.,0.2717,0.2,,2.4012144
65,34.21485,-77.81728,Matthew October 2016,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Steve Harden,Nail and HWM tag,Handheld GPS,WGS84 (from Digital Map),Chris Charles,Chris Charles,NCNEW17971,The North retaining wall for the dock across from 1205 Airlie St.,,,NC,New Hanover County,,No,34.2148,-77.81733,16507,Atlantic Ocean-Intercoastal Waterway,17971,135,5,3,Nail set horizontally in retaining wall (wood) support w/ green USGS survey washer and flagging tape.,34.21485,-77.81728,2016-10-16T04:00:00,4.8,2,6,N/A,2135,6,1,Coastal,2016-10-11T04:00:00,1.0,4,1730,1730,no_label,[],1.15,,0.09,,,1.4630400000000001
66,34.21975,-77.78507,Matthew October 2016,Debris,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Bryce McClenney,Nail and HWM tag,Handheld GPS,WGS84 (from Digital Map),Chris Charles,Chris Charles,NCNEW17972,20 ft East of South Beach entrance to Holiday inn.,,,NC,New Hanover County,,No,34.21975,-77.78507,16508,Atlantic ocean,17972,135,2,3,Nail driven into fence post.,34.21975,-77.78507,2016-10-15T04:00:00,9.0,2,6,N/A,1909,6,1,Coastal,2016-10-11T04:00:00,0.0,4,1730,1730,no_label,[],1.84,Clear conditions,0.04,0.2,,2.7432000000000003
67,31.189842,-81.337961,Matthew October 2016,Debris,Good: +/- 0.10 ft,NAVD88,RT-GNSS,,Marker,Phone/Car GPS,NAD83,Marcie Cruz,Paul Ankcorn,GAGLY17973,HWM is located on the interior left side of door frame of garbage can at beach access #16,,,GA,Glynn County,,No,31.189842,-81.337961,16509,atlantic ocean,17973,135,2,2,sharpie line on interior of garbage can housing. left side of door frame. near beach access #16. in between houses 107 and 400.,31.189842,-81.337961,2016-10-13T04:00:00,9.48,2,6,N/A,,4,3,Coastal,2016-10-11T04:00:00,1.0,2,1711,873,no_label,[],0.79,,0.13,0.06,,2.889504
68,31.695005,-81.271483,Matthew October 2016,Debris,Poor: +/- 0.40 ft,,,,Stake,Phone/Car GPS,NAD83,James Chapman,James Chapman,GALIB17974,Poor washline marked with stake and pink flagging near top of bank at Halfmoon Marina. Mark is near marina office and downstream dock.,,,GA,Liberty County,,No,31.695005,-81.271483,16510,Blackbeard Crk,17974,135,2,4,Poor washline marked with stake and pink flagging near top of bank at Halfmoon Marina. Mark is near marina office and downstream dock.,31.695005,-81.271483,2016-10-12T04:00:00,6.68,,,Left,,7,3,Coastal,2016-10-11T04:00:00,0.0,2,1722,1722,no_label,[],0.0,,0.12,0.4,,2.036064
69,31.223587,-81.321386,Matthew October 2016,Debris,Good: +/- 0.10 ft,NAVD88,RT-GNSS,,Stake,Phone/Car GPS,NAD83,Marcie Cruz,Paul Ankcorn,GAGLY17975,Rack line in rear of property on lawn.,,,GA,Glynn County,,No,31.223587,-81.321386,16511,atlantic,17975,135,2,2,Rack line in rear of property on lawn. rack line painted. stake and vertical flag.,31.223587,-81.321386,2016-10-13T04:00:00,6.42,2,6,N/A,,7,3,Coastal,2016-10-11T04:00:00,0.0,2,1711,873,no_label,[],,,0.13,0.1,,1.956816
70,35.532854,-76.614691,Matthew October 2016,Debris,VP: > 0.40 ft,NAVD88,Level Gun,Steve Harden,Stake,Map (digital or paper),NAD83,Steve Davis,Jerilyn Collenburg,NCBEA13648,River Forest Manor and Marina,,"SWaTH, South Atlantic",NC,Beaufort County,,No,35.532854,-76.614691,16512,Pantego Ck - Pungo River,13648,135,2,5,wood stake in ground 2 ft. from guy wire to telephone pole at river side telephone pole at south corner of intersection of water st. and river st. 75 ft. from bracket on boat dock.,35.532854,-76.614691,2016-10-16T04:00:00,3.2,2,2,N/A,1385,7,4,Coastal,2016-10-11T04:00:00,0.0,2,1660,893,no_label,[],0.0,The assigned survey uncertainty value is based on the GNSS survey conducted when the survey reference marks/points and sensor bracket originally were established at this site.,0.069,0.4,,0.9753600000000001
71,31.712016,-81.286531,Matthew October 2016,Debris,Poor: +/- 0.40 ft,,,,Stake,Phone/Car GPS,NAD83,James Chapman,James Chapman,GALIB17976,Good washline on side of road/marsh on Island Hwy. Marked with stake and pink flagging.,,,GA,Liberty County,,No,31.712016,-81.286531,16513,Blackbeard Crk,17976,135,2,4,Good washline on side of road/marsh on Island Hwy. Marked with stake and pink flagging.,31.712016,-81.286531,2016-10-12T04:00:00,7.11,,,N/A,,7,3,Coastal,2016-10-11T04:00:00,0.0,2,1722,1722,no_label,[],0.0,,0.12,0.4,,2.1671280000000004
72,35.477181,-76.815632,Matthew October 2016,Seed line,Good: +/- 0.10 ft,NAVD88,Level Gun,Steve Harden,Marker,Map (digital or paper),NAD83,Steve Davis,Jerilyn Collenburg,NCBEA11768,Bath Harbor Marina & Motel,,"South Atlantic, SWaTH",NC,Beaufort County,,No,35.477181,-76.815632,16514,Bath Creek,11768,135,5,2,"Black permanent marker line on lower stair pickets, on right stairway leading up to back porch of house closest to dock.",35.477181,-76.815632,2016-10-16T04:00:00,3.8,2,2,N/A,1373,4,4,Coastal,2016-10-11T04:00:00,0.0,2,1660,893,no_label,[],0.97,Levels ran from SWaTH RM at site. The assigned survey uncertainty value is based on the GNSS survey conducted when the survey reference marks/points and sensor bracket originally were established at this site.,0.01,0.1,,1.15824
73,31.644099,-81.393021,Matthew October 2016,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,,Nail and HWM tag,Phone/Car GPS,NAD83,James Chapman,James Chapman,GALIB17978,Good seedline on US side of dock at boat launch on Hwy 17 at South Newport River. Marked with nail/HWM disc and pink flagging.,,,GA,Liberty County,,No,31.644099,-81.393021,16517,Blackbeard Crk,17978,135,5,2,Good seedline on US side of dock at boat launch on Hwy 17 and Blackbeard Crk. Marked with nail/HWM disc and pink flagging.,31.644099,-81.393021,2016-10-12T04:00:00,5.2,2,6,Right,,6,3,Coastal,2016-10-11T04:00:00,0.0,2,1722,1722,no_label,[],1.43,,0.12,0.1,,1.5849600000000001
